LeaseCompId,PropertyId,PropertyName,full_address,Address.DeliveryAddress,Address.Locality,Address.Subdivision,Address.PostalCode,Address.County,Market,Submarket
112733909.0,322824.0,,"667 Folsom St, San Francisco, CA 94107, United States",667 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,South Financial District/South Beach
158727361.0,322827.0,,"812-820 Folsom St, San Francisco, CA 94107, United States",812-820 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,Yerba Buena
125238631.0,322829.0,,"840 Folsom St, San Francisco, CA 94107, United States",840 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
125590991.0,322832.0,,"862 Folsom St, San Francisco, CA 94107, United States",862 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
113901479.0,322834.0,,"884 Folsom St, San Francisco, CA 94107, United States",884 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
129829041.0,322838.0,Mosso,"900 Folsom St, San Francisco, CA 94107, United States",900 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,SoMa
70356439.0,322839.0,,"935-945 Folsom St, San Francisco, CA 94107, United States",935-945 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
153620351.0,322843.0,,"489 Clementina St, San Francisco, CA 94103, United States",489 Clementina St,San Francisco,CA,94103.0,San Francisco,San Francisco,Yerba Buena
114471872.0,322845.0,,"1040-1044 Folsom St, San Francisco, CA 94103, United States",1040-1044 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
192431261.0,322846.0,,"1062 Folsom St, San Francisco, CA 94103, United States",1062 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
111541862.0,322849.0,,"1070-1072 Folsom St, San Francisco, CA 94103, United States",1070-1072 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
113820505.0,322850.0,,"1099 Folsom St, San Francisco, CA 94103, United States",1099 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
204138021.0,322851.0,,"81 Langton St, San Francisco, CA 94103, United States",81 Langton St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
112365365.0,322858.0,,"1201-1211 Folsom St, San Francisco, CA 94103, United States",1201-1211 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
114131620.0,322861.0,,"1228 Folsom St, San Francisco, CA 94103, United States",1228 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
129396921.0,322863.0,,"1265-1267 Folsom St, San Francisco, CA 94103, United States",1265-1267 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
80001962.0,322864.0,,"1275 Folsom St, San Francisco, CA 94103, United States",1275 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
113432260.0,322866.0,,"1285 Folsom St, San Francisco, CA 94103, United States",1285 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
110075756.0,322867.0,,"1295 Folsom St, San Francisco, CA 94103, United States",1295 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
111496698.0,322875.0,,"1415 Folsom St, San Francisco, CA 94103, United States",1415 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
131340731.0,322876.0,,"1465 Folsom St, San Francisco, CA 94103, United States",1465 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
133810021.0,322877.0,,"1475-1481 Folsom St, San Francisco, CA 94103, United States",1475-1481 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70089079.0,322878.0,,"1489 Folsom St, San Francisco, CA 94103, United States",1489 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
185921351.0,322884.0,,"1665 Folsom St, San Francisco, CA 94103, United States",1665 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
80002029.0,322885.0,Former Sports Authority Site,"1690 Folsom St, San Francisco, CA 94103, United States",1690 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
10636120.0,322887.0,,"1825 Folsom St, San Francisco, CA 94103, United States",1825 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,Mission/Potrero
188111641.0,322889.0,,"1960 Folsom St, San Francisco, CA 94103, United States",1960 Folsom St,San Francisco,CA,94103.0,San Francisco,San Francisco,Mission/Potrero
168116381.0,322890.0,,"2021 Folsom St, San Francisco, CA 94110, United States",2021 Folsom St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
112158062.0,322897.0,,"2180 Folsom St, San Francisco, CA 94110, United States",2180 Folsom St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
70242717.0,322898.0,,"2190 Folsom St, San Francisco, CA 94110, United States",2190 Folsom St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
70071113.0,322903.0,,"2675 Folsom St, San Francisco, CA 94110, United States",2675 Folsom St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
70424522.0,322907.0,,"41 Freelon St, San Francisco, CA 94107, United States",41 Freelon St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
111469711.0,322910.0,,"39-43 Gilbert St, San Francisco, CA 94103, United States",39-43 Gilbert St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70425207.0,322918.0,,"445 Hampshire St, San Francisco, CA 94110, United States",445 Hampshire St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
132138161.0,322922.0,,"340 Harriet St, San Francisco, CA 94103, United States",340 Harriet St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
118506911.0,322923.0,,"342 Harriet St, San Francisco, CA 94103, United States",342 Harriet St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
154252461.0,322924.0,,"445 Harriet St, San Francisco, CA 94103, United States",445 Harriet St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
110249401.0,322929.0,,"685 Harrison St, San Francisco, CA 94107, United States",685 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,South Financial District/South Beach
110128471.0,322932.0,,"744 Harrison St, San Francisco, CA 94107, United States",744 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,Yerba Buena
110012653.0,322933.0,,"836 Harrison St, San Francisco, CA 94107, United States",836 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
114146431.0,322934.0,,"185 Clara St, San Francisco, CA 94107, United States",185 Clara St,San Francisco,CA,94107.0,San Francisco,San Francisco,Yerba Buena
70224923.0,322935.0,,"907-909 Harrison St, San Francisco, CA 94107, United States",907-909 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
183292421.0,322936.0,,"937-939 Harrison St, San Francisco, CA 94107, United States",937-939 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
162489411.0,322937.0,,"943 Harrison St, San Francisco, CA 94107, United States",943 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
203691481.0,322938.0,,"953 Harrison St, San Francisco, CA 94107, United States",953 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
156035351.0,322947.0,Ten98,"1098 Harrison St, San Francisco, CA 94103, United States",1098 Harrison St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
164610421.0,322954.0,,"1331 Harrison St, San Francisco, CA 94103, United States",1331 Harrison St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
112107708.0,322968.0,,"498 Alabama St, San Francisco, CA 94110, United States",498 Alabama St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
118777011.0,322970.0,,"2130 Harrison St, San Francisco, CA 94110, United States",2130 Harrison St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
113502538.0,322971.0,,"2345 Harrison St, San Francisco, CA 94110, United States",2345 Harrison St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
70245123.0,322976.0,,"19 Heron St, San Francisco, CA 94103, United States",19 Heron St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70043347.0,322980.0,,"184 Hooper St, San Francisco, CA 94107, United States",184 Hooper St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
127976471.0,322983.0,,"633-639 Howard St, San Francisco, CA 94105, United States",633-639 Howard St,San Francisco,CA,94105.0,San Francisco,San Francisco,South Financial District
131750791.0,322987.0,,"667 Howard St, San Francisco, CA 94105, United States",667 Howard St,San Francisco,CA,94105.0,San Francisco,San Francisco,South Financial District
125733941.0,322988.0,,"821 Howard St, San Francisco, CA 94103, United States",821 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,Yerba Buena
112618969.0,322990.0,,"851-853 Howard St, San Francisco, CA 94103, United States",851-853 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
162964161.0,322991.0,,"855 Howard St, San Francisco, CA 94103, United States",855 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,Yerba Buena
10659291.0,322993.0,,"915 Howard St, San Francisco, CA 94103, United States",915 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
110383710.0,322994.0,,"921 Howard St, San Francisco, CA 94103, United States",921 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
110852612.0,322996.0,,"927-931 Howard St, San Francisco, CA 94103, United States",927-931 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
114708641.0,322997.0,,"933-935 Howard St, San Francisco, CA 94103, United States",933-935 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,Yerba Buena
114509732.0,322999.0,,"940 Howard St, San Francisco, CA 94103, United States",940 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,Yerba Buena
70016443.0,323001.0,,"952-954 Howard St, San Francisco, CA 94103, United States",952-954 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
114966911.0,323004.0,,"981 Howard St, San Francisco, CA 94103, United States",981 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70059539.0,323005.0,,"991-993 Howard St, San Francisco, CA 94103, United States",991-993 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
115164161.0,323006.0,,"1014-1016 Howard St, San Francisco, CA 94103, United States",1014-1016 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70438161.0,323008.0,,"1044 Howard St, San Francisco, CA 94103, United States",1044 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
133600671.0,323011.0,,"1055-1057 Howard St, San Francisco, CA 94103, United States",1055-1057 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
172348451.0,323012.0,,"1066 Howard St, San Francisco, CA 94103, United States",1066 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
165983491.0,323014.0,,"1077 Howard St, San Francisco, CA 94103, United States",1077 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
144217541.0,323016.0,,"1084-1086 Howard St, San Francisco, CA 94103, United States",1084-1086 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
167745331.0,323018.0,,"1144 Howard St, San Francisco, CA 94103, United States",1144 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
112002932.0,323024.0,,"1245-1263 Howard St, San Francisco, CA 94103, United States",1245-1263 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
174207961.0,323025.0,,"1252-1256 Howard St, San Francisco, CA 94103, United States",1252-1256 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
117875431.0,323028.0,,"1458 Howard St, San Francisco, CA 94103, United States",1458 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
186638871.0,323029.0,,"1488 Howard St, San Francisco, CA 94103, United States",1488 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
111096886.0,323031.0,,"1596 Howard St, San Francisco, CA 94103, United States",1596 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
128767081.0,323032.0,,"1597-1599 Howard St, San Francisco, CA 94103, United States",1597-1599 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70225809.0,323034.0,,"190 Hubbell St, San Francisco, CA 94107, United States",190 Hubbell St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
70242719.0,323035.0,,"1660 Hudson Ave, San Francisco, CA 94124, United States",1660 Hudson Ave,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
134218421.0,323055.0,,"185 Industrial St, San Francisco, CA 94124, United States",185 Industrial St,San Francisco,CA,94124.0,San Francisco,San Francisco,Mission/Potrero
110039408.0,323056.0,,"225 Industrial St, San Francisco, CA 94124, United States",225 Industrial St,San Francisco,CA,94124.0,San Francisco,San Francisco,Mission/Potrero
70224992.0,323057.0,,"2125 Ingalls St, San Francisco, CA 94124, United States",2125 Ingalls St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
70224993.0,323058.0,,"2110-2170 Ingalls St, San Francisco, CA 94124, United States",2110-2170 Ingalls St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
132899741.0,323059.0,,"2220 Ingalls St, San Francisco, CA 94124, United States",2220 Ingalls St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
130711901.0,323061.0,,"2501 Ingalls St, San Francisco, CA 94124, United States",2501 Ingalls St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
203386731.0,323063.0,,"2715 Ingalls St, San Francisco, CA 94124, United States",2715 Ingalls St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
70242722.0,323064.0,,"455 Irwin St, San Francisco, CA 94107, United States",455 Irwin St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
113447722.0,323068.0,,"2111-2115 Jennings St, San Francisco, CA 94124, United States",2111-2115 Jennings St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
129147891.0,323071.0,,"2205-2275 Jennings St, San Francisco, CA 94124, United States",2205-2275 Jennings St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
140287081.0,323073.0,,"2501 Jennings St, San Francisco, CA 94124, United States",2501 Jennings St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
70224996.0,323077.0,,"470 3rd St, San Francisco, CA 94107, United States",470 3rd St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
112421087.0,323079.0,,"365 Vermont St, San Francisco, CA 94103, United States",365 Vermont St,San Francisco,CA,94103.0,San Francisco,San Francisco,Showplace Square
10463354.0,323084.0,,"1565 Kirkwood Ave, San Francisco, CA 94124, United States",1565 Kirkwood Ave,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
113333764.0,323085.0,,"127-133 Kissling St, San Francisco, CA 94103, United States",127-133 Kissling St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
132347901.0,323086.0,,"1641 La Salle Ave, San Francisco, CA 94124, United States",1641 La Salle Ave,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
70437340.0,323087.0,,"15 Lafayette St, San Francisco, CA 94103, United States",15 Lafayette St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
116695891.0,323088.0,,"81 Lafayette St, San Francisco, CA 94103, United States",81 Lafayette St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
113518876.0,323089.0,,"2238 Lane St, San Francisco, CA 94124, United States",2238 Lane St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
113798995.0,323091.0,,"80 Langton St, San Francisco, CA 94103, United States",80 Langton St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
111698966.0,323094.0,,"97 Loomis St, San Francisco, CA 94124, United States",97 Loomis St,San Francisco,CA,94124.0,San Francisco,San Francisco,Mission/Potrero
70390494.0,323096.0,,"25 Lusk Alley, San Francisco, CA 94107, United States",25 Lusk Alley,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
201256971.0,323103.0,,"645 Mariposa St, San Francisco, CA 94107, United States",645 Mariposa St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin
116989261.0,323108.0,,"2505 Mariposa St, San Francisco, CA 94110, United States",2505 Mariposa St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
70245124.0,323109.0,,"1000 Market St, San Francisco, CA 94102, United States",1000 Market St,San Francisco,CA,94102.0,San Francisco,San Francisco,South of Market
113947614.0,323111.0,,"1019-1021 Market St, San Francisco, CA 94103, United States",1019-1021 Market St,San Francisco,CA,94103.0,San Francisco,San Francisco,MidMarket
112783930.0,323123.0,,"1632 Market St, San Francisco, CA 94102, United States",1632 Market St,San Francisco,CA,94102.0,San Francisco,San Francisco,Civic Center
124104681.0,323125.0,,"1800 Market St, San Francisco, CA 94102, United States",1800 Market St,San Francisco,CA,94102.0,San Francisco,San Francisco,West of Van Ness
10412519.0,323129.0,,"2051 Market St, San Francisco, CA 94114, United States",2051 Market St,San Francisco,CA,94114.0,San Francisco,San Francisco,Mission/Potrero
125240391.0,323130.0,,"2166 Market St, San Francisco, CA 94114, United States",2166 Market St,San Francisco,CA,94114.0,San Francisco,San Francisco,West of Van Ness
113987139.0,323131.0,,"2301 Market St, San Francisco, CA 94114, United States",2301 Market St,San Francisco,CA,94114.0,San Francisco,San Francisco,Southern City
125534161.0,323137.0,,"2025-2045 McKinnon Ave, San Francisco, CA 94124, United States",2025-2045 McKinnon Ave,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
70245128.0,323141.0,McLea Sprinkler Factory,"25 McLea Ct, San Francisco, CA 94103, United States",25 McLea Ct,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70245129.0,323143.0,,"95 Minna St, San Francisco, CA 94105, United States",95 Minna St,San Francisco,CA,94105.0,San Francisco,San Francisco,South Financial District
112386361.0,323146.0,,"687 Minna St, San Francisco, CA 94103, United States",687 Minna St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
160228111.0,323152.0,,"3150 California St, San Francisco, CA 94115, United States",3150 California St,San Francisco,CA,94115.0,San Francisco,San Francisco,West of Van Ness
161699981.0,323154.0,,"1318-1322 7th Ave, San Francisco, CA 94122, United States",1318-1322 7th Ave,San Francisco,CA,94122.0,San Francisco,San Francisco,Inner Sunset
136437861.0,323155.0,,"1301 17th Ave, San Francisco, CA 94122, United States",1301 17th Ave,San Francisco,CA,94122.0,San Francisco,San Francisco,West of Van Ness
121016331.0,323162.0,,"282-290 Sanchez St, San Francisco, CA 94114, United States",282-290 Sanchez St,San Francisco,CA,94114.0,San Francisco,San Francisco,Southern City
111959906.0,323165.0,Buildings E & F,"200 Paul Ave, San Francisco, CA 94124, United States",200 Paul Ave,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
113956301.0,323168.0,,"1212 Underwood Ave, San Francisco, CA 94124, United States",1212 Underwood Ave,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
11064152.0,323170.0,,"2 North Point St, San Francisco, CA 94133, United States",2 North Point St,San Francisco,CA,94133.0,San Francisco,San Francisco,Waterfront/North Beach
80002657.0,323174.0,,"280-290 Utah St, San Francisco, CA 94103, United States",280-290 Utah St,San Francisco,CA,94103.0,San Francisco,San Francisco,Showplace Square
10633126.0,323178.0,,"2540 Newhall St, San Francisco, CA 94124, United States",2540 Newhall St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
117241791.0,323183.0,,"111 Townsend St, San Francisco, CA 94107, United States",111 Townsend St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach
114263783.0,323184.0,,"400-440 Alabama St, San Francisco, CA 94110, United States",400-440 Alabama St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero
167142851.0,323187.0,,"292-296 Ivy St, San Francisco, CA 94102, United States",292-296 Ivy St,San Francisco,CA,94102.0,San Francisco,San Francisco,Civic Center
156036111.0,323188.0,,"2131 19th Ave, San Francisco, CA 94116, United States",2131 19th Ave,San Francisco,CA,94116.0,San Francisco,San Francisco,Southern City
112231900.0,323189.0,,"2145 19th Ave, San Francisco, CA 94116, United States",2145 19th Ave,San Francisco,CA,94116.0,San Francisco,San Francisco,Southern City
70016149.0,323193.0,,"2800 3rd St, San Francisco, CA 94107, United States",2800 3rd St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin
112449937.0,323196.0,,"522-526 2nd St, San Francisco, CA 94107, United States",522-526 2nd St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach
160483781.0,323197.0,,"512 2nd St, San Francisco, CA 94107, United States",512 2nd St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach
114130895.0,323198.0,,"500 2nd St, San Francisco, CA 94107, United States",500 2nd St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach
70113916.0,323200.0,,"425 2nd St, San Francisco, CA 94107, United States",425 2nd St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach
11197031.0,323201.0,,"566 Minnesota St, San Francisco, CA 94107, United States",566 Minnesota St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin
70125310.0,323202.0,Malcolm Building,"92 Natoma St, San Francisco, CA 94105, United States",92 Natoma St,San Francisco,CA,94105.0,San Francisco,San Francisco,South Financial District
110517607.0,323203.0,,"600-602 Minnesota St, San Francisco, CA 94107, United States",600-602 Minnesota St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin
178192751.0,323205.0,,"615 Sansome St, San Francisco, CA 94111, United States",615 Sansome St,San Francisco,CA,94111.0,San Francisco,San Francisco,Jackson Square
10421390.0,323210.0,Potrero Square Lofts,"701 Minnesota St, San Francisco, CA 94107, United States",701 Minnesota St,San Francisco,CA,94107.0,San Francisco,San Francisco,Dogpatch
11165929.0,323211.0,,"76-78 2nd St, San Francisco, CA 94105, United States",76-78 2nd St,San Francisco,CA,94105.0,San Francisco,San Francisco,South Financial District
156273741.0,323221.0,,"1220 Howard St, San Francisco, CA 94103, United States",1220 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
122477701.0,323222.0,,"855 Sansome St, San Francisco, CA 94111, United States",855 Sansome St,San Francisco,CA,94111.0,San Francisco,San Francisco,Jackson Square
113724605.0,323228.0,,"1600-1680 Tennessee St, San Francisco, CA 94107, United States",1600-1680 Tennessee St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin
111127117.0,323229.0,,"90 Mint St, San Francisco, CA 94103, United States",90 Mint St,San Francisco,CA,94103.0,San Francisco,San Francisco,MidMarket
113502682.0,323237.0,,"611-615 Mission St, San Francisco, CA 94105, United States",611-615 Mission St,San Francisco,CA,94105.0,San Francisco,San Francisco,South Financial District
113955570.0,323238.0,,"2543-2551 Noriega St, San Francisco, CA 94122, United States",2543-2551 Noriega St,San Francisco,CA,94122.0,San Francisco,San Francisco,Southern City
110488298.0,323241.0,Retail,"5221 Geary Blvd, San Francisco, CA 94118, United States",5221 Geary Blvd,San Francisco,CA,94118.0,San Francisco,San Francisco,West of Van Ness
116545281.0,323245.0,,"768 Harrison St, San Francisco, CA 94107, United States",768 Harrison St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market
112253866.0,323247.0,San Francisco Towers,"1661 Pine St, San Francisco, CA 94109, United States",1661 Pine St,San Francisco,CA,94109.0,San Francisco,San Francisco,Van Ness/Chinatown
110940453.0,323249.0,Retail,"599 Clement St, San Francisco, CA 94118, United States",599 Clement St,San Francisco,CA,94118.0,San Francisco,San Francisco,West of Van Ness
161010831.0,323251.0,,"819-831 Sacramento St, San Francisco, CA 94108, United States",819-831 Sacramento St,San Francisco,CA,94108.0,San Francisco,San Francisco,Chinatown
165768631.0,323259.0,,"1035 Battery St, San Francisco, CA 94111, United States",1035 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Waterfront/North Beach
111845139.0,323261.0,,"5601-5609 Geary Blvd, San Francisco, CA 94121, United States",5601-5609 Geary Blvd,San Francisco,CA,94121.0,San Francisco,San Francisco,West of Van Ness
110025801.0,323263.0,,"1126 Shafter Ave, San Francisco, CA 94124, United States",1126 Shafter Ave,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point
30087072.0,323269.0,,"972 Mission St, San Francisco, CA 94103, United States",972 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,MidMarket
11036110.0,323270.0,,"973 Mission St, San Francisco, CA 94103, United States",973 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70036940.0,323271.0,Kean Hotel,"1018-1024 Mission St, San Francisco, CA 94103, United States",1018-1024 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,San Francisco Market St
113998027.0,323276.0,,"1167-1169 Mission St, San Francisco, CA 94103, United States",1167-1169 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
10998559.0,323280.0,,"80 9th St, San Francisco, CA 94103, United States",80 9th St,San Francisco,CA,94103.0,San Francisco,San Francisco,MidMarket
121078801.0,323283.0,,"1338 Mission St, San Francisco, CA 94103, United States",1338 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,MidMarket
70080770.0,323284.0,,"1339 Mission St, San Francisco, CA 94103, United States",1339 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
10645012.0,323287.0,Goodwill,"1500-1570 Mission St, San Francisco, CA 94103, United States",1500-1570 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
70225819.0,323289.0,Mint Mall,"951-957 Mission St, San Francisco, CA 94103, United States",951-957 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,MidMarket
111799340.0,323291.0,,"1601 Mission St, San Francisco, CA 94103, United States",1601 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market
170589151.0,323296.0,,"1710-1712 Mission St, San Francisco, CA 94103, United States",1710-1712 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,Mission/Potrero
121539511.0,323298.0,,"1885-1899 Mission St, San Francisco, CA 94103, United States",1885-1899 Mission St,San Francisco,CA,94103.0,San Francisco,San Francisco,Mission/Potrero
168986151.0,323302.0,,"344 Kearny St, San Francisco, CA 94108, United States",344 Kearny St,San Francisco,CA,94108.0,San Francisco,San Francisco,Financial District
192438941.0,323307.0,,"100 Post St, San Francisco, CA 94108, United States",100 Post St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square
169872671.0,323310.0,,"1766-1770 Union St, San Francisco, CA 94123, United States",1766-1770 Union St,San Francisco,CA,94123.0,San Francisco,San Francisco,West of Van Ness
133513721.0,323313.0,,"2071 Union St, San Francisco, CA 94123, United States",2071 Union St,San Francisco,CA,94123.0,San Francisco,San Francisco,West of Van Ness
113861904.0,323316.0,,"215 Kearny St, San Francisco, CA 94108, United States",215 Kearny St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square
70225011.0,323317.0,,"237-239 Kearny St, San Francisco, CA 94108, United States",237-239 Kearny St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square
110363839.0,323318.0,,"325-329 Kearny St, San Francisco, CA 94108, United States",325-329 Kearny St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square
122549501.0,323321.0,Thomas E. Cara Building,"515-517 Pacific Ave, San Francisco, CA 94133, United States",515-517 Pacific Ave,San Francisco,CA,94133.0,San Francisco,San Francisco,Jackson Square
